"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10309","test_planUnit_addfail2","Tests.test_system","Fri Jan 23 03:41:49 CST 2026","passed","Fri Jan 23 03:41:59 CST 2026","TestPlanUnitPage","test_planUnit","",""
"","9448","test_systemSettings_inputnum2","Tests.test_system","Fri Jan 23 04:45:44 CST 2026","passed","Fri Jan 23 04:45:53 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","37148","test_inTransitInventory_add_success","Tests.test_material","Fri Jan 23 01:53:20 CST 2026","failed","Fri Jan 23 01:53:57 CST 2026","TestItemPage","test_inTransitInventory","",""
"","20906","test_process_selectcodesuccess","Tests.test_items","Thu Jan 22 21:06:48 CST 2026","passed","Thu Jan 22 21:07:08 CST 2026","TestProcessPage","test_process","",""
"","9195","test_personal_characters_nodisplay","Tests.test_items","Fri Jan 23 00:16:33 CST 2026","passed","Fri Jan 23 00:16:42 CST 2026","TestPersonalPage","test_personal","",""
"","12885","test_home_savete","Tests.test_system","Fri Jan 23 03:07:43 CST 2026","passed","Fri Jan 23 03:07:56 CST 2026","TestHomePage","test_home","",""
"","8749","test_setting_reset","Tests.test_items","Thu Jan 22 23:55:00 CST 2026","passed","Thu Jan 22 23:55:08 CST 2026","TestSettingPage","test_setting","",""
"","10310","test_MaterialCTB_addsuccess","Tests.test_material","Fri Jan 23 00:36:11 CST 2026","passed","Fri Jan 23 00:36:21 CST 2026","TestItemPage","test_MaterialCTB","",""
"","11281","test_button_updateenabled","Tests.test_system","Fri Jan 23 05:19:27 CST 2026","passed","Fri Jan 23 05:19:38 CST 2026","TestSButtonPage","test_button","",""
"","13687","test_materialsubstitution_selectAlternativeCategories","Tests.test_material","Fri Jan 23 00:49:54 CST 2026","passed","Fri Jan 23 00:50:07 CST 2026","TestSMaterialSubstitutionPage","test_materialSubstitution","",""
"","11033","test_materialDelArea_editnamesuccess","Tests.test_material","Fri Jan 23 01:06:56 CST 2026","passed","Fri Jan 23 01:07:07 CST 2026","TestItemPage","test_materialDelArea","",""
"","9499","test_master_ctrlC","Tests.test_items","Thu Jan 22 22:42:13 CST 2026","passed","Thu Jan 22 22:42:23 CST 2026","TestMasterPage","test_master","",""
"","10356","test_affairs_template_addsuccess3","Tests.test_system","Fri Jan 23 03:15:53 CST 2026","passed","Fri Jan 23 03:16:04 CST 2026","TestAffairsPage","test_affairs","",""
"","9413","test_calendar_ctrlC","Tests.test_items","Thu Jan 22 21:33:52 CST 2026","passed","Thu Jan 22 21:34:01 CST 2026","TestCalendarPage","test_calendar","",""
"","0","test_monitor_select3","Tests.test_system","Fri Jan 23 05:36:26 CST 2026","broken","Fri Jan 23 05:36:26 CST 2026","TestSMonitorPage","test_monitor","",""
"","15068","test_planUnit_addtest1","Tests.test_system","Fri Jan 23 03:42:43 CST 2026","passed","Fri Jan 23 03:42:58 CST 2026","TestPlanUnitPage","test_planUnit","",""
"","13470","test_master_addcodefail","Tests.test_items","Thu Jan 22 22:34:30 CST 2026","passed","Thu Jan 22 22:34:43 CST 2026","TestMasterPage","test_master","",""
"","15535","test_workSequenceChart_addlayout","Tests.test_items","Thu Jan 22 23:37:06 CST 2026","passed","Thu Jan 22 23:37:22 CST 2026","TestChartPage","test_chart","",""
"","12910","test_affairs_log_paging1","Tests.test_system","Fri Jan 23 03:34:13 CST 2026","failed","Fri Jan 23 03:34:26 CST 2026","TestAffairsPage","test_affairs","",""
"","9040","test_materialBuyer_editrepeat","Tests.test_material","Fri Jan 23 01:25:14 CST 2026","passed","Fri Jan 23 01:25:23 CST 2026","TestItemPage","test_materialBuyer","",""
"","8623","test_unpickedMaterialDetails_delsuccess2","Tests.test_material","Fri Jan 23 02:11:04 CST 2026","passed","Fri Jan 23 02:11:13 CST 2026","TestItemPage","test_unpickedMaterialDetails","",""
"","8908","test_user_addfail3","Tests.test_system","Fri Jan 23 04:00:58 CST 2026","passed","Fri Jan 23 04:01:07 CST 2026","TestUserRolePage","test_userRole","",""
"","32280","test_personal_exit1","Tests.test_items","Fri Jan 23 00:15:24 CST 2026","passed","Fri Jan 23 00:15:56 CST 2026","TestPersonalPage","test_personal","",""
"","23739","test_materialcalendar_addweeksuccess","Tests.test_material","Fri Jan 23 01:14:35 CST 2026","passed","Fri Jan 23 01:14:59 CST 2026","TestMaterialCalendarPage","test_materialcalendar","",""
"","14948","test_shift_addfail","Tests.test_items","Thu Jan 22 21:13:30 CST 2026","passed","Thu Jan 22 21:13:45 CST 2026","TestShiftPage","test_shift","",""
"","40195","test_plan_select_success","Tests.test_items","Thu Jan 22 22:57:51 CST 2026","passed","Thu Jan 22 22:58:31 CST 2026","TestPlanPage","test_plan","",""
"","16257","test_taskdetails_clear","Tests.test_items","Thu Jan 22 23:02:52 CST 2026","passed","Thu Jan 22 23:03:08 CST 2026","TestWorkTasksPage","test_worktasks","",""
